,Dist Code,Year,State Code,State Name,Dist Name,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),WHEAT YIELD (Kg per ha),SORGHUM AREA (1000 ha),SORGHUM PRODUCTION (1000 tons),SORGHUM YIELD (Kg per ha),MAIZE AREA (1000 ha),MAIZE PRODUCTION (1000 tons),MAIZE YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),OILSEEDS AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),SUGARCANE AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha)
3744,73,1966,5,Karnataka,Bellary,25.0,36.0,1440.0,0.4,0.1,250.0,162.0,87.9,542.59,0.0,0.0,0.0,37.9,32.75,461.54,98.26,48.72,495.83,8.3,64.5,7771.08
3745,73,1967,5,Karnataka,Bellary,28.0,32.0,1142.86,1.0,0.2,200.0,172.8,91.4,528.94,4.0,16.0,3613.7650000000003,37.9,32.75,555.56,96.41,57.44,595.79,9.4,82.5,8776.6
3746,73,1968,5,Karnataka,Bellary,25.4,29.0,1141.73,0.6,0.2,333.33,172.1,128.0,743.75,6.6,28.0,3613.7650000000003,37.9,32.75,887.34,93.45,96.01,1027.39,10.6,107.8,10169.81
3747,73,1969,5,Karnataka,Bellary,26.3,27.2,1034.22,1.5,1.4,933.33,156.9,137.8,878.27,3.0,5.3,1766.67,37.9,32.75,988.54,84.44,79.66,943.39,10.1,89.2,8831.68
3748,73,1970,5,Karnataka,Bellary,27.8,71.7,2579.14,1.5,0.5,333.33,155.4,166.4,1070.79,1.2,4.0,3333.33,37.9,32.75,910.63,92.79,82.26,886.52,10.1,81.7,8089.11
3749,73,1971,5,Karnataka,Bellary,28.8,74.2,2576.39,4.7,6.5,1382.98,138.1,130.0,941.35,1.3,3.9,3000.0,37.9,32.75,701.28,91.03,59.42,652.75,9.8,73.3,7479.59
3750,73,1972,5,Karnataka,Bellary,22.8,57.2,2508.77,17.9,9.4,525.14,170.2,136.5,802.0,1.8,4.2,2333.33,37.9,32.75,507.46,85.62,40.32,470.92,8.8,60.2,6840.91
3751,73,1973,5,Karnataka,Bellary,22.8,61.8,2710.53,17.7,17.9,1011.3,183.1,155.5,849.26,1.9,7.3,3613.7650000000003,37.9,32.75,834.02,81.88,63.64,777.23,8.7,63.0,7241.38
3752,73,1974,5,Karnataka,Bellary,23.8,49.9,2096.64,14.6,23.7,1623.29,183.0,190.7,1042.08,3.1,6.6,2129.03,37.9,32.75,683.51,88.69,55.21,622.51,9.2,104.3,11336.96
3753,73,1975,5,Karnataka,Bellary,26.1,57.7,2210.73,13.0,24.0,1846.15,140.7,165.9,1179.1,9.1,25.1,2758.24,37.9,32.75,586.07,89.19,50.38,564.86,10.3,81.2,7883.5
3754,73,1976,5,Karnataka,Bellary,18.9,48.6,2571.43,11.8,12.6,1067.8,33.5,27.9,832.84,13.1,31.7,2419.85,32.4,18.8,580.25,38.87,20.36,523.8,9.2,81.4,8847.83
3755,73,1977,5,Karnataka,Bellary,23.0,52.9,2300.0,11.6,15.5,1336.21,158.3,141.5,893.87,16.7,58.1,3479.04,37.9,32.75,899.16,60.96,48.0,787.4,9.7,86.6,8927.84
3756,73,1978,5,Karnataka,Bellary,25.3,68.7,2715.42,9.9,9.6,969.7,121.4,153.0,1260.3,15.6,48.4,3102.56,37.9,32.75,1067.37,61.16,56.01,915.79,9.9,65.0,6565.66
3757,73,1979,5,Karnataka,Bellary,25.3,58.1,2296.44,11.7,13.8,1179.49,141.8,167.6,1181.95,14.0,34.5,2464.29,37.9,32.75,1297.67,61.48,45.78,744.63,8.7,56.1,6448.28
3758,73,1980,5,Karnataka,Bellary,29.6,97.7,3300.68,6.7,6.2,925.37,95.9,130.1,1356.62,15.0,61.1,3613.7650000000003,36.6,32.75,972.68,64.61,44.0,681.01,10.0,72.1,7210.0
3759,73,1981,5,Karnataka,Bellary,30.8,105.9,3438.31,5.2,6.5,1250.0,128.0,134.7,1052.34,15.0,51.6,3440.0,37.9,26.6,633.33,74.43,60.59,814.05,9.1,88.5,9725.27
3760,73,1982,5,Karnataka,Bellary,31.0,71.5,2306.45,4.7,3.6,765.96,98.9,110.1,1113.25,15.0,48.6,3240.0,37.9,32.75,1022.42,93.91,73.16,779.04,7.7,60.6,7870.13
3761,73,1983,5,Karnataka,Bellary,31.3,66.8,2134.19,3.8,3.9,1026.32,141.7,158.8,1120.68,13.0,35.2,2707.69,37.9,32.75,1388.52,131.78,107.21,813.55,9.9,101.3,10232.32
3762,73,1984,5,Karnataka,Bellary,31.7,85.7,2703.47,2.0,1.9,950.0,123.8,111.0,896.61,9.0,26.3,2922.22,37.9,32.75,1152.22,154.33,127.39,825.44,8.5,69.7,8200.0
3763,73,1985,5,Karnataka,Bellary,27.0,62.8,2325.93,1.3,1.1,846.15,119.4,117.3,982.41,5.6,16.6,2964.29,37.9,32.75,1301.0,124.38,79.8,641.58,6.1,44.2,7245.9
3764,73,1986,5,Karnataka,Bellary,34.0,85.0,2500.0,1.0,1.0,1000.0,163.7,177.3,1083.08,9.0,28.0,3111.11,37.9,32.75,849.06,147.82,90.69,613.52,6.7,59.4,8865.67
3765,73,1987,5,Karnataka,Bellary,29.0,71.0,2448.28,2.0,2.0,1000.0,167.9,121.8,725.43,16.0,54.0,3375.0,37.9,32.75,1156.86,193.575,125.75,592.96,6.0,57.2,9533.33
3766,73,1988,5,Karnataka,Bellary,43.1,95.6,2218.1,1.6,1.7,1062.5,162.6,161.2,991.39,19.4,61.9,3190.72,37.9,32.75,1019.74,167.62,127.87,762.86,9.3,61.9,6655.91
3767,73,1989,5,Karnataka,Bellary,37.9,88.6,2337.73,1.5,1.6,1066.67,159.3,173.4,1088.51,26.6,86.4,3248.12,37.9,32.75,764.71,145.97,98.26,673.15,5.1,36.0,7058.82
3768,73,1990,5,Karnataka,Bellary,42.39,124.12,2928.05,1.69,1.54,911.24,182.66,175.46,960.58,21.87,65.67,3002.74,37.9,32.75,821.17,193.575,129.905,636.69,8.51,64.66,7598.12
3769,73,1991,5,Karnataka,Bellary,42.1,110.15,2616.39,1.19,0.97,815.13,169.91,175.14,1030.78,29.25,88.59,3028.72,37.9,32.75,956.39,193.575,129.905,647.67,7.17,47.69,6651.32
3770,73,1992,5,Karnataka,Bellary,49.3,129.32,2623.12,0.98,0.92,938.78,185.89,162.24,872.77,32.23,90.81,2817.56,37.9,32.75,815.15,193.575,125.94,601.2,5.78,34.57,5980.97
3771,73,1993,5,Karnataka,Bellary,53.49,141.17,2639.18,2.15,2.43,1130.23,152.86,149.14,975.66,27.37,88.44,3231.28,37.9,32.75,992.02,193.575,129.905,570.38,6.88,43.77,6361.92
3772,73,1994,5,Karnataka,Bellary,58.9,144.29,2449.75,2.33,1.89,811.16,130.27,114.58,879.56,39.93,119.99,3005.01,37.9,32.75,844.0,186.01,112.88,606.85,7.86,60.51,7698.47
3773,73,1995,5,Karnataka,Bellary,54.96,158.38,2881.73,1.49,1.21,812.08,122.81,145.55,1185.16,43.96,158.21,3598.95,37.9,32.75,879.33,192.01,115.66,602.36,7.82,69.79,8924.55
3774,73,1996,5,Karnataka,Bellary,55.91,168.7,3017.35,2.1,2.07,985.71,132.68,182.0,1371.72,56.87,193.78,3407.42,37.9,32.75,1055.14,193.575,129.905,738.85,6.93,48.02,6929.29
3775,73,1997,5,Karnataka,Bellary,57.69,162.3,2813.31,2.9,1.89,651.72,94.19,129.14,1371.06,74.31,219.41,2952.63,37.9,32.75,616.41,189.68,89.5,471.85,6.95,48.82,7024.46
3776,73,1998,5,Karnataka,Bellary,68.85,224.69,3263.47,2.38,2.19,920.17,94.46,119.5,1265.09,32.09,99.86,3111.87,37.9,32.75,925.37,176.38,112.43,637.43,7.83,65.49,8363.98
3777,73,1999,5,Karnataka,Bellary,79.35,256.8,3236.29,1.91,1.78,931.94,113.67,135.67,1193.54,45.13,144.51,3202.08,37.9,32.75,945.8,0.0,0.0,0.0,7.34,65.51,8925.07
3778,73,2000,5,Karnataka,Bellary,84.1,274.0,3258.03,2.7,3.0,1111.11,109.7,144.97,1321.51,53.3,164.0,3076.92,37.9,32.75,940.53,129.9,96.0,739.03,7.2,78.3,10875.0
3779,73,2001,5,Karnataka,Bellary,83.81,254.12,3032.1,2.2,2.27,1031.82,90.62,120.51,1329.84,44.85,144.39,3219.4,37.9,32.75,866.11,128.26,83.74,652.89,7.67,75.01,9779.66
3780,73,2002,5,Karnataka,Bellary,71.3,233.18,3270.41,1.08,0.84,777.78,67.19,56.25,837.18,59.88,136.53,2280.06,37.9,32.75,630.92,129.91,62.39,480.26,5.33,38.46,7215.76
3781,73,2003,5,Karnataka,Bellary,55.97,217.89,3892.98,0.99,0.71,717.17,60.58,73.26,1209.31,61.05,166.43,2726.13,37.9,32.75,677.12,158.61,70.91,447.07,1.83,12.18,6655.74
3782,73,2004,5,Karnataka,Bellary,66.81,247.53,3704.98,0.85,0.77,905.88,88.97,120.3,1352.14,53.78,161.15,2996.47,37.9,31.3,429.0,174.66,72.32,414.06,1.82,15.92,8747.25
3783,73,2005,5,Karnataka,Bellary,102.81,329.39,3203.87,1.23,1.34,1089.43,79.96,129.38,1618.06,71.6,233.35,3259.08,37.9,32.64,436.95,193.575,77.71,396.08,3.53,33.88,9597.73
3784,73,2006,5,Karnataka,Bellary,105.92,348.07,3286.16,0.89,0.8,898.88,55.71,62.12,1115.06,81.24,185.78,2286.8,37.9,21.94,320.62,186.62,67.03,359.18,3.29,29.72,9033.43
3785,73,2007,5,Karnataka,Bellary,117.85,416.63,3535.26,1.16,1.23,1060.34,64.5,106.68,1653.95,96.19,273.64,2844.79,37.9,32.75,770.21,177.21,100.5,567.12,4.66,20.31,4358.37
3786,73,2008,5,Karnataka,Bellary,122.72,441.87,3600.64,0.14,0.1,714.29,56.32,67.7,1202.06,87.46,234.78,2684.43,37.9,24.09,334.91,169.19,62.3,368.23,4.4,24.96,5672.73
3787,73,2009,5,Karnataka,Bellary,120.41,380.92,3163.52,1.17,1.05,897.44,55.55,57.49,1034.92,100.52,198.14,1971.15,37.9,23.42,330.18,143.36,49.86,347.8,3.92,23.88,6091.84
3788,73,2010,5,Karnataka,Bellary,130.68,462.98,3542.85,1.02,1.77,1735.29,49.58,80.37,1621.02,93.49,306.3,3276.29,37.9,32.75,725.44,116.6,50.8,435.68,1.36,13.6,10000.0
3789,73,2011,5,Karnataka,Bellary,116.17,410.63,3534.73,0.65,0.65,1000.0,42.19,64.26,1523.11,103.65,275.71,2660.01,37.9,32.75,727.54,90.0,46.19,513.22,7.61,63.64,8360.01
3790,73,2012,5,Karnataka,Bellary,109.15,387.78,3552.73,0.58,0.4,689.66,38.0,47.68,1254.74,109.12,254.47,2332.02,37.9,32.75,709.41,100.64,51.27,509.44,5.66,48.39,8549.47
3791,73,2013,5,Karnataka,Bellary,110.55,418.62,3786.7,0.33,0.35,1060.61,51.59,81.1,1572.01,84.63,234.13,2766.51,37.9,32.75,1206.14,76.77,83.92,1093.14,6.0,48.48,8080.0
3792,73,2014,5,Karnataka,Bellary,118.64,408.13,3440.07,0.26,0.34,1307.69,39.58,67.39,1702.63,99.85,261.28,2616.73,37.9,32.75,973.54,82.42,59.16,717.79,3.41,34.95,10249.27
3793,73,2015,5,Karnataka,Bellary,93.67,341.44,3645.14,0.11,0.21,1909.09,50.23,86.22,1716.5,99.74,263.33,2640.16,37.9,32.75,936.09,72.05,0.0,0.0,7.84,80.39,10260.0
3794,73,2016,5,Karnataka,Bellary,87.01,337.8,3882.34,0.08,0.01,129.87,32.05,44.01,1373.35,95.1,250.59,2634.99,36.38,32.75,1174.7,0.0,0.0,0.0,6.99,51.16,7315.0
3795,73,2017,5,Karnataka,Bellary,101.93,388.34,3809.74,0.58,0.77,1317.87,39.31,86.86,2209.28,97.82,376.54,3613.7650000000003,37.9,32.75,1491.96,0.0,0.0,0.0,4.41,37.24,8455.01
3796,74,1966,5,Karnataka,Dharwad,104.0,131.0,1259.62,106.0,12.0,113.21,284.1,124.1,436.82,0.0,0.0,0.0,37.9,32.75,615.89,171.96,97.97,569.73,1.2,10.8,9000.0
3797,74,1967,5,Karnataka,Dharwad,101.0,187.8,1859.41,103.0,20.0,194.17,260.0,203.5,782.69,0.0,0.0,0.0,37.9,32.75,609.76,183.51,104.46,569.23,1.1,10.4,9454.55
3798,74,1968,5,Karnataka,Dharwad,96.9,83.0,856.55,114.4,52.0,454.55,268.2,214.0,797.91,0.0,0.0,0.0,37.9,32.75,533.78,171.94,83.73,486.97,1.6,14.4,9000.0
3799,74,1969,5,Karnataka,Dharwad,94.4,158.6,1680.08,117.4,31.1,264.91,274.2,232.8,849.02,0.0,0.0,0.0,37.9,32.75,570.01,163.54,85.6,523.42,1.9,15.4,8105.26
3800,74,1970,5,Karnataka,Dharwad,97.5,127.1,1303.59,122.7,33.8,275.47,270.9,308.1,1137.32,0.2,0.7,3500.0,37.9,32.75,676.79,178.7,110.4,617.8,2.0,14.2,7100.0
3801,74,1971,5,Karnataka,Dharwad,96.5,74.6,773.06,119.0,41.1,345.38,283.6,240.5,848.03,0.0,0.0,0.0,37.9,32.75,721.72,181.23,118.05,651.38,2.2,18.3,8318.18
3802,74,1972,5,Karnataka,Dharwad,90.5,62.2,687.29,116.3,27.6,237.32,244.2,204.9,839.07,0.3,1.6,3613.7650000000003,37.9,32.75,442.36,179.21,72.78,406.12,2.1,15.9,7571.43
3803,74,1973,5,Karnataka,Dharwad,84.2,65.9,782.66,114.4,40.8,356.64,260.6,225.0,863.39,0.7,2.6,3613.7650000000003,37.9,32.75,684.72,179.34,111.85,623.68,2.4,18.1,7541.67
3804,74,1974,5,Karnataka,Dharwad,81.8,93.4,1141.81,115.0,54.6,474.78,253.3,355.1,1401.89,1.2,3.1,2583.33,37.9,32.75,588.17,193.575,107.58,538.65,3.3,24.2,7333.33
3805,74,1975,5,Karnataka,Dharwad,80.6,107.4,1332.51,120.5,57.0,473.03,233.5,325.4,1393.58,2.2,6.5,2954.55,37.9,32.75,488.62,193.575,92.97,458.52,3.0,21.4,7133.33
3806,74,1976,5,Karnataka,Dharwad,77.8,63.5,816.2,117.8,32.1,272.5,155.4,229.6,1477.48,2.3,5.6,2434.78,37.9,32.2,308.46875000000034,157.94,37.37,236.61,2.9,18.7,6448.28
3807,74,1977,5,Karnataka,Dharwad,77.0,75.5,980.52,121.5,65.2,536.63,228.0,390.0,1710.53,1.8,5.0,2777.78,37.9,32.75,532.82,156.49,81.08,518.12,3.0,20.2,6733.33
3808,74,1978,5,Karnataka,Dharwad,77.3,80.8,1045.28,122.3,66.1,540.47,237.0,353.6,1491.98,3.0,7.9,2633.33,37.9,32.75,483.12,161.25,72.82,451.6,2.6,18.8,7230.77
3809,74,1979,5,Karnataka,Dharwad,77.3,75.1,971.54,119.0,76.7,644.54,242.8,244.8,1008.24,6.0,6.8,1133.33,37.9,32.75,587.89,155.51,84.6,544.02,2.3,16.2,7043.48
3810,74,1980,5,Karnataka,Dharwad,77.7,186.8,2404.12,110.7,41.0,370.37,247.9,317.8,1281.97,8.0,16.8,2100.0,37.9,32.75,441.52,143.57,76.35,531.8,2.6,20.9,8038.46
